"x"
"Centaurea alba L. var. deusta DC"
"Ophioglossum vulgatum L."
"Danthonia decumbens (L.) DC.var."
"Agrostis olivetorum Gr. Godr."
"Milium effusum L."
"Carex refracta Balb."
"Heleocharis palustris R. Br."
"Luzula nivea X pedemontana Levie"
"Luzula flavescens (Host) Gaudin"
"Orchis pallens L."
"Rubus candicans Weihe ex Rchb."
"Platanthera chlorantha Curt."
"Epipogon aphyllus Sw."
"Listera cordata (L.) R.Br."
"Epipactis palustris (L.) Crantz"
"Carlina nebrodensis Guss. ex DC."
"Carlina vulgaris Linn."
"Polygonum alpinum All."
"Carlina acaulis Linn."
"Betonica hirsuta L."
"Thymus chamaedrys Fries."
"Echinops sphaerocephalus Linn."
"Senecio doronicum Linn."
"Senecio nemorensis Linn."
"Senecio apuanus Tausch"
"Senecio erucifolius Linn."
"Senecio erraticus Bert."
"Doronicum austriacum Jacq."
"Senecio laciniatus Bert."
"Senecio viscosus L."
"Doronicum caucasicum Bieb."
"Filago gallica L."
"Quercus dalechampii Ten."
"Digitalis lutea L. var. pubescen"
"Filago minima Fries"
"Antennaria dioica (L.) Gaertn."
"Helichrysum angustifolium Guss."
"Gnaphalium sylvaticum L."
"Bergenia crassifolia (L.) Fritsc"
"Leucanthemum vulgare (Vaill.) La"
"Leucanthemum maximum DC."
"Leucanthemum montanum Dec."
"Artemisia camphorata Vill."
"Achillea tanacetifolia All."
"Pyrethrum achilleae DC:"
"Pyrethrum corymbosum Willd."
"Pyrethrum parthenium (L.) Sm."
"Chrysanthemum segetum L."
"Chrysanthemum myconis L."
"Vaccinium myrtillus L. var. leuc"
"Mulgedium alpinum Less."
"Hieracium apenninum Levier"
"Hieracium prenanthoides Vill."
"Hieracium vulgatum Fr."
"Hieracium italicum Fr."
"Santolina chamaecyparissus L."
"Hieracium ageratoides Fries."
"Hieracium auricula L. monocephal"
"Crepis grandiflora Tauch."
"Crepis aurea Cass. formae farcat"
"Crepis columnae (Ten.) Froel."
"Scorzonera aristata Ram."
"Trollius europaeus Linn."
"Achillea ligustica All."
"Leontodon pyrenaicus Gouan var."
"Robertia taraxacoides DC."
"Arnoseris pusilla Gaert."
"Cirsium lanceolatum x acaule Nàg"
"Achillea millefolium Linn."
"Anthemis mixta L."
"Anthemis arvensis Linn."
"Anthemis cota L."
"Anthemis triumfetti All."
"Anthemis tinctoria L."
"Cirsium acaule Scop. var. caules"
"Bidens cernua L."
"Bidens tripartita Linn."
"Xanthium spinosum L."
"Xanthium macrocarpum DC."
"Spiraea filipendula L."
"Spiraea ulmaria L."
"Asteriscus spinosus Gren. et God"
"Centaurea dissecta Ten. f. vires"
"Centaurea rhaetica Moritzi"
"Spiraea aruncus L."
"Doronicum columnae Ten."
"Pulicaria odora Reich."
"Leucanthemum lobulatum Levier"
"Inula montana L."
"Inula conyza DC."
"Linosyris vulgaris Dec."
"Conyza ambigua Dec."
"Solidago serotina Ait."
"Chaerophyllum calabricum Guss. e"
"Peucedanum ostruthium Koch."
"Peucedanum sulcatum (Bertol.) Ny"
"Solidago virgaurea Linn."
"Saxifraga aspera L."
"Sempervivum alpinum Griseb. & Sc"
"Bellis annua Linn."
"Callitriche alpina (Parl.come va"
"Epilobium alpinum L. (E. anagall"
"Stenactis bellidiflora Al.Braun"
"Erigeron acris Linn."
"Rubus Bellardi W. et N. f. major"
"Aster tripolium L."
"Aster alpinus L."
"Pisum elatius M.Bieb."
"Bellidiastrum michelii Cass."
"Homogyne alpina (L.) Cass."
"Petasites albus Gaertn."
"Petasites officinalis Moench"
"Eupatorium cannabinum Linn."
"Lamium galeobdolon L. s.l."
"Galeopsis ladanum Linn."
"Melilotus parviflorus Desf."
"Ruta bracteosa DC."
"Radiola linoides Roth"
"Ballota nigra Linn."
"Silene acaulis (L.) Jacq. s.l."
"Silene conica L."
"Polygala alpestris Rchb. subsp."
"Viola palustris L."
"Teucrium polium Linn."
"Draba longirostrata Sch. Nym. Ky"
"Teucrium chamaedrys Linn."
"Teucrium botrys L."
"Teucrium scordium L."
"Cardamine amara L. s.l."
"Cardamine silvatica Lk."
"Corydalis tuberosa DC."
"Calluna vulgaris Hull var. hirsu"
"Calluna vulgaris Sal."
"Calluna vulgaris  Hull"
"Ajuga chamaepitys Schreb."
"Actaea spicata L."
"Aquilegia alpina L. var. subbrac"
"Stachys recta L. s.l."
"Stachys recta L. α grandiflora"
"Stachys annua (L.) L."
"Stachys alpina L."
"Stachys germanica Linn."
"Betonica officinalis L."
"Melittis melissophyllum Linn."
"Scutellaria galericulata L."
"Scutellaria columnae All."
"Brunella vulgaris L."
"Nepeta glechoma Benth."
"Calamintha alpina (L.) Lam."
"Calamintha clinopodium Benth."
"Calamintha arvensis Lam."
"Calamintha acinos (L.) Clairv."
"Calamintha parviflora Lam."
"Calamintha grandiflora (L.) Moen"
"Micromeria graeca Benth."
"Satureja graeca L."
"Satureja montana Linn."
"Origanum vulgare Linn."
"Mentha rotundifolia L."
"Lavandula stoechas L."
"Veronica prostrata Linn."
"Acanthus mollis L."
"Melampyrum nemorosum L."
"Pedicularis verticillata L."
"Pedicularis tuberosa L."
"Odontites serotina Reich."
"Veronica hederaefolia L."
"Veronica cymbalaria Bod."
"Sorbus aucuparia L."
"Prunus spinosa L."
"Malus domestica (Borkh.) Borkh."
"Pinus pinaster Aiton s.l."
"Veronica tournefortii Gmel."
"Veronica acinifolia L."
"Erica arborea L. var. typica Fio"
"Veronica chamaedrys L. subsp. ch"
"Veronica beccabunga L."
"Salix nigricans Auct."
"Digitalis lutea L."
"Scrophularia canina L. s.l."
"Scrophularia scopolii Hoppe ex P"
"Antirrhinum majus L. s.l."
"Linaria minor (L.) Desf."
"Linaria purpurea α montana"
"Linaria chalepensis (L.) Mill. ["
"Linaria graeca Chav."
"Linaria vulgaris Mill. [12664]"
"Linaria spuria Mill."
"Verbascum pulverulentum Vill. [7"
"Verbascum floccosum Waldst. et K"
"Verbascum lychnitis L. [7608]"
"Verbascum blattaria L. [7599]"
"Verbascum sinuatum L. [7624]"
"Verbascum montanum Schrad."
"Verbascum phlomoides L. [7617]"
"Lonicera caprifolium L. [4480]"
"Ligustrum vulgare L. [4271]"
"Rhamnus glaucophylla Sommier [60"
"Daphne laureola L. [2303]"
"Frangula alnus Mill. [12939]"
"Quercus dalechampii Ten. [5930]"
"Erica arborea L. [2665]"
"Crataegus monogyna Jacq. subsp."
"Juniperus communis L. var. typic"
"Juniperus communis L. [11842]"
"Carpinus betulus L. [1573]"
"Betula alba L. var. pendula (Rot"
"Betula alba L. var. laciniata"
"Alnus glutinosa Vill."
"Alnus glutinosa Vill. var. typic"
"Arbutus unedo L. [636]"
"Pyrus communis L."
"Castanea sativa Mill. [1590]"
"Calluna vulgaris (L.) Hull [1253"
"Carex acutiformis Ehrh. [1418]"
"Acer campestre L. [15]"
"Atropa belladonna L. [8487]"
"Physalis alkekengi L. [5463]"
"Solanum nigrum L. [6915]"
"Solanum dulcamara L. [6909]"
"Cynoglossum pictum Ait."
"Cynoglossum officinale L. [2224]"
"Myosotis sylvatica Hoffm."
"Myosotis palustris With."
"Pulmonaria officinalis L."
"Anchusa italica Retz. [8179]"
"Zizyphus sativa Gaertn."
"Trifolium nigrescens Viv. [12578"
"Taraxacum vallis-nibulae Arrigon"
"Sporobolus indicus (L.) R.Br. [1"
"Ruscus hypoglossum L. [13846]"
"Polygala flavescens DC. [5666]"
"Malvaviscus arboreus Cav. [14728"
"Juncus inflexus L. [7915]"
"Equisetum arvense L. [13897]"
"Cerastium semidecandrum L. [1813"
"Carex divulsa Stokes [1453]"
"Althaea hirsuta L. [369]"
"×Serapicamptis triloba (Viv.) J."
"Trifolium ligusticum Balb."
"Sparganium neglectum Beeby [1355"
"Radiola linoides Roth [5939]"
"Prospero autumnale (L.) Speta [1"
"Pinus wallichiana A.B.Jacks. [13"
"Ornithopus perpusillus L. [13566"
"Orchis ustulata L. [5153]"
"Orchis papilionacea L. [5144]"
"Ophrys sphegodes Mill. [13591]"
"Ophrys holosericea Auct. subsp."
"Ophrys fusca Link subsp. funerea"
"Ophrys fusca Link s.l. [5091]"
"Ophrys aranifera Huds. [13597]"
"Lotus ornithopodioides L. [13358"
"Leucojum vernum L. [13424]"
"Lavatera arborea L. [13481]"
"Hypericum richeri Vill. subsp. r"
"Hypericum humifusum L. [13488]"
"Hypericum hirsutum L. [13403]"
"Anacamptis papilionacea (L.) R.M"
"Trifolium rubens L. [12865]"
"Trifolium ochroleucum L."
"Trifolium ochroleucon auct. non"
"Trifolium medium L. [12911]"
"Trifolium flexuosum Jacq."
"Symphytum clusii Gmel."
"Symphytum bulbosum Schimp. [1297"
"Scorpiurus subvillosus L. [12747"
"Ranunculus ficaria L."
"Quercus cerris L. [12751]"
"Orchis tridentata Scop. [5152]"
"Orchis morio L. [7931]"
"Ophrys bertolonii Auct. Fl. Ital"
"Melittis melissophyllum L. s.l."
"Linum tenuifolium L. [12756]"
"Linum strictum L. var. corymbulo"
"Linum gallicum L."
"Linum angustifolium Huds."
"Juncus bulbosus L. [12733]"
"Dryopteris aculeata O.Kuntze var"
"Dorycnium hirsutum (L.) Ser. [12"
"Cytisus triflorus L'Her. [14649]"
"Cyperus strigosus L. [12874]"
"Cupressus sempervirens L. [12854"
"Crocus vernus (L.) Hill [12716]"
"Cotoneaster coriaceus Franch. [1"
"Carex cuprina (Heuff.) A.Kern. ["
"Trifolium repens L. [12631]"
"Trifolium cherleri L. [12630]"
"Quercus ilex L. subsp. ilex [126"
"Ornithopus compressus L. [12629]"
"Ornithogalum etruscum Parl. subs"
"Orchis laxiflora Lam. [5136]"
"Olea europaea L. subsp. europaea"
"Moltkia suffruticosa (L.) Brand"
"Linum strictum L. [12636]"
"Juncus bufonius L. [12684]"
"Dorycnium herbaceum Vill. [2466]"
"Crocus biflorus Mill. [12682]"
"Cichorium intybus L. [12574]"
"Bellis perennis L. [11839]"
"Bartsia viscosa L. [8545]"
"Bartsia latifolia (L.) Sibth. &"
"Gladiolus x byzantinus Mill. [95"
"Chamaesyce nutans (Lag.) Small"
"Scolopendrium vulgare Sm."
"Ceterach officinarum Willd. s.l."
"Asplenium scolopendrium L. subsp"
"Asplenium ceterach L. subsp. cet"
"Aquilegia vulgaris auct. Fl. Ita"
"Viola tricolor L."
"Viola odorata L. [7805]"
"Vinca minor L. [7749]"
"Vicia villosa Roth var. glabresc"
"Vicia sepium L. [7731]"
"Vicia peregrina L. [7720]"
"Vicia lutea L. [7706]"
"Vicia lathyroides L. [7703]"
"Vicia hybrida L. [7700]"
"Vicia grandiflora Scop. [7698]"
"Vicia gerardi Vill."
"Vicia bobartii Koch"
"Vicia atropurpurea Desf. [11760]"
"Vicia angustifolia All."
"Veronica serpyllifolia L. [7672]"
"Veronica officinalis L. [7663]"
"Veronica agrestis L. [7634]"
"Verbascum nigrum L. [7612]"
"Urtica dioica L. [12912]"
"Ulex europaeus L. subsp. europae"
"Ulex europaeus L. [13400]"
"Typha latifolia L. [7515]"
"Typha angustifolia L. [7513]"
"Tulipa sylvestris L. [7510]"
"Tulipa clusiana DC. [7507]"
"Juncus effusus L. [13178]"
"Helleborus viridis L."
"Ervum tetraspermum L."
"Ervum parviflorum Bert."
"Ervum hirsutum L."
"Ervum gracile DC."
"Ervum ervilia L."
"Cytisus prostratus Scop."
"Cytisus hirsutus L. [7898]"
"Trifolium vesiculosum Savi [7444"
"Trifolium subterraneum L. s.l. ["
"Trifolium striatum L. s.l. [7433"
"Trifolium stellatum L. [7432]"
"Trifolium scabrum L. s.l. [14604"
"Trifolium resupinatum L. [7425]"
"Trifolium procumbens L."
"Trifolium pratense L. s.l. [7419"
"Trifolium patens Schreb. [7417]"
"Trifolium pallidum Waldst. & Kit"
"Trifolium montanum L. s.l. [7407"
"Trifolium lappaceum L. [7401]"
"Trifolium incarnatum L. s.l. [73"
"Trifolium glomeratum L. [7392]"
"Trifolium fragiferum L. [11652]"
"Trifolium elegans Savi [11651]"
"Trifolium bocconi Savi"
"Trifolium bocconei Savi [7388]"
"Trifolium aureum Pollich [13546]"
"Trifolium arvense L. s.l. [7382]"
"Trifolium angustifolium L. s.l."
"Trifolium agrarium Poll."
"Trifolium agrarium L."
"Tradescantia fluminensis Velloso"
"Taxus baccata L. [7202]"
"Symphytum tuberosum L. [12961]"
"Symphytum orientale L. [7123]"
"Sternbergia lutea (L.) Ker Gawl."
"Stellaria uliginosa Murray [1152"
"Stellaria nemorum L."
"Stellaria graminea L. [7051]"
"Stachys sylvatica L. [7042]"
"Stachys germanica L. subsp. salv"
"Stachys germanica L. subsp. germ"
"Stachys alpina L. [14096]"
"Spiranthes spiralis (L.) Chevall"
"Spiranthes autumnalis Rich. [114"
"Orchis globosa L."
"Malachium aquaticum Fries"
"Hedysarum coronarium L. [9641]"
"Spergula arvensis L. [6985]"
"Spartium junceum L. [6984]"
"Sorbus torminalis (L.) Crantz [6"
"Sonchus oleraceus L. [6952]"
"Solanum chenopodioides Lam. [690"
"Solanum bonariense L. [6906]"
"Smilax aspera L. [6900]"
"Silene nutans L. s.l. [6845]"
"Serapias pseudo-cordigera Moric."
"Serapias neglecta De Not. [6721]"
"Serapias lingua L. [6720]"
"Serapias cordigera L. [6718]"
"Senecio vulgaris L. [6717]"
"Selaginella denticulata (L.) Spr"
"Scleranthus annuus L. [6564]"
"Scilla bifolia L. [6558]"
"Schoenoplectus tabernaemontani ("
"Lychnis silvestris Schk."
"Lychnis flos-cuculi L. [13422]"
"Lepigonum rubrum Wahlb."
"Coronilla varia L. [9070]"
"Saxifraga cuneifolia L. subsp. c"
"Saxifraga cuneifolia L. s.l. [64"
"Saxifraga callosa Sm. subsp. cal"
"Salvinia natans (L.) All. [6391]"
"Salix apennina A.K.Skvortsov [63"
"Sagina subulata (Sw.) C.Presl [6"
"Sagina procumbens L. [13626]"
"Sagina glabra (Willd.) Fenzl. [6"
"Ruscus aculeatus L. [6281]"
"Rumex maritimus L. [6263]"
"Rubus idaeus L. [13526]"
"Romulea columnae Sebast. & Mauri"
"Robinia pseudacacia L. [6122]"
"Rhamnus alaternus L. [12639]"
"Ranunculus flammula L."
"Pyrola rotundifolia L. subsp. ro"
"Pteris cretica L."
"Pteris aquilina L."
"Potentilla sterilis (L.) Garcke"
"Potamogeton lucens L. [5732]"
"Polypodium vulgare L. var. - ser"
"Polypodium vulgare L. var. - typ"
"Polypodium vulgare L. [5701]"
"Polypodium interjectum Shivas [5"
"Polypodium cambricum L. [5699]"
"Poa annua L. [5619]"
"Platanthera bifolia (L.) Rich. ["
"Pisum elatius M. Bieb. [10769]"
"Pinus pinaster Aiton s.l. [5540]"
"Picris hieracioides L. subsp. hi"
"Gymnadenia albida (L.) Rich. [96"
"Aspidium aculeatum Sw."
"Polystichum aculeatum Döll"
"Polypodium phegopteris L."
"Phytolacca americana L. [5494]"
"Phyteuma scorzonerifolium Vill."
"Phyteuma ovatum Honck. subsp. ps"
"Phalaris paradoxa L. [5412]"
"Phalaris minor Retz. [5411]"
"Phalaris canariensis L. [5409]"
"Phalaris brachystachys Link [540"
"Paspalum dilatatum Poir. [5315]"
"Oxalis corniculata L. [5226]"
"Ostrya carpinifolia Scop. [5220]"
"Osmunda regalis L. [5219]"
"Ornithogalum divergens Boreau [5"
"Orchis purpurea Huds. [5148]"
"Orchis pallens L. [5142]"
"Orchis mascula (L.) L. s.l. [513"
"Ophrys apifera Huds. [5070]"
"Ophioglossum vulgatum L. [5069]"
"Ononis spinosa L. s.l. [5042]"
"Onobrychis viciifolia Scop. [501"
"Neslia paniculata (L.) Desv. s.l"
"Neottia nidus-avis (L.) Rich. [4"
"Narcissus tazetta L. subsp. taze"
"Narcissus tazetta L. subsp. bert"
"Narcissus pseudonarcissus L. [49"
"Narcissus papyraceus Ker Gawl. ["
"Narcissus jonquilla L. [4898]"
"Myosotis decumbens Host subsp. f"
"Myosotis arvensis (L.) Hill [126"
"Medicago lupulina L. [4647]"
"Medicago hispida Gaertn. var. de"
"Medicago hispida Gaertn. var. Ap"
"Muscari comosum (L.) Mill. [4854"
"Muscari botryoides (L.) Mill. s."
"Muscari botryoides (L.) Mill."
"Murbeckiella zanonii (Ball) Roth"
"Moehringia trinervia Clairv. var"
"Moehringia muscosa L. [4810]"
"Melilotus officinalis (L.) Desr."
"Melilotus italicus (L.) Lam. [46"
"Melilotus indicus (L.) All. [469"
"Melilotus altissimus Thuill. [46"
"Melilotus alba Desr."
"Medicago sphaerocarpa Bert."
"Medicago sativa L. [4658]"
"Medicago rigidula Desr."
"Medicago minima (L.) L. [4649]"
"Medicago arabica (L.) Huds. [463"
"Marsilia quadrifolia L."
"Malva sylvestris L. [12641]"
"Malva nicaeensis All. [4595]"
"Malva moschata L. [4592]"
"Lythrum salicaria L. [4560]"
"Lycopodium clavatum L. [4546]"
"Lycopodium annotinum L."
"Luzula pilosa (L.) Willd. [4527]"
"Luzula pedemontana Boiss. &amp;"
"Luzula multiflora (Ehrh.) Lej. ["
"Luzula forsteri (Sm.) DC. [4516]"
"Luzula campestris (L.) DC. [4513"
"Lupinus hirsutus L."
"Lavatera punctata All. [12640]"
"Himantoglossum secundiflorum Rei"
"Cerastium quaternellum Fenzl"
"Cerastium manticum L."
"Alsine tenuifolia Crantz"
"Lotus uliginosus Schkuhr [12845]"
"Lotus corniculatus L. s.l. [4490"
"Lotus corniculatus L. f. delorti"
"Lotus angustssimus L. var. glabr"
"Lotus angustissimus L. [4489]"
"Loncomelos pyrenaicus (L.) Hroud"
"Loncomelos narbonensis (L.) Raf."
"Loncomelos brevistylus (Wolfn.)"
"Lithospermum officinale L. [4446"
"Listera ovata (L.) R.Br. [4444]"
"Linum usitatissimum L. [4439]"
"Linum catharticum L. s.l. [4428]"
"Limodorum abortivum (L.) Sw. [42"
"Lilium martagon L. [4276]"
"Lilium bulbiferum L. subsp. croc"
"Leontodon anomalus Ball [4197]"
"Lavandula dentata L. [4179]"
"Laurus nobilis L. [4177]"
"Lathyrus variegatus Gren. et God"
"Lathyrus sylvestris L. [12746]"
"Lathyrus sphaericus Retz. [4167]"
"Lathyrus pratensis L."
"Lathyrus ochrus (L.) DC. [4155]"
"Lathyrus niger (L.) Bernh. [4153"
"Lathyrus macrorrhizus Vimm."
"Lathyrus macrorhizus Wimm."
"Lathyrus clymenum L. [4138]"
"Lathyrus cicera L. [4136]"
"Lathyrus aphaca L. [12622]"
"Lamium maculatum L. [4102]"
"Laburnum vulgare Griseb."
"Lycopodium selago L. [10197]"
"Juncus conglomeratus L. [3969]"
"Juncus compressus Jacq. [3968]"
"Juncus articulatus L. [3964]"
"Isolepis setacea (L.) R. Br. [39"
"Isolepis setacea (L.) R. Br."
"Isolepis cernua (Vahl) Roem. &am"
"Iris pseudacorus L. [3890]"
"Iris pallida Lam. [3888]"
"Iris germanica L. [3881]"
"Iris florentina L. [12095]"
"Inula spiraeifolia L. [3865]"
"Impatiens parviflora DC. [3853]"
"Impatiens noli-tangere L. [3852]"
"Impatiens balfourii Hook.f. [384"
"Illecebrum verticillatum L. [384"
"Ilex aquifolium L. [3847]"
"Hypericum quadrangulum L."
"Hypericum perforatum L. s.l. [38"
"Hypericum montanum L. [3818]"
"Hypericum androsaemum L. [3809]"
"Hyacinthoides non-scripta (L.) C"
"Hippocrepis unisiliquosa L. [986"
"Hippocrepis comosa L. [12745]"
"Himantoglossum hircinum (L.) Spr"
"Polypodium dryopteris L. var. -"
"Herniaria hirsuta L. s.l. [3431]"
"Hemerocallis fulva (L.) L."
"Gymnadenia conopsea (L.) R.Br. ["
"Globularia incanescens Viv. [328"
"Gladiolus italicus Mill. [3271]"
"Geranium sylvaticum L. [3254]"
"Geranium sanguineum L. [3252]"
"Geranium rotundifolium L. [3251]"
"Geranium robertianum L. [3250]"
"Geranium pyrenaicum Burm.f. [136"
"Geranium nodosum L. [3241]"
"Geranium lucidum L. [3238]"
"Geranium dissectum L. [3235]"
"Geranium columbinum L. [3234]"
"Genista tinctoria L. [3172]"
"Genista pilosa L. [3164]"
"Genista germanica L. [3156]"
"Galega officinalis L. [3058]"
"Galanthus nivalis L. [3052]"
"Gagea lutea (L.) Ker Gawl. [3038"
"Fumaria officinalis L."
"Fumaria officinalis L. [13504]"
"Rhamnus frangula L."
"Fragaria vesca L. subsp. vesca ["
"Euphorbia peplus L. [2816]"
"Euphorbia lathyris L. [2805]"
"Euphorbia helioscopia L. [12637]"
"Euphorbia cyparissias L. [2781]"
"Euonymus europaeus L. [2756]"
"Erythronium dens-canis L. [2750]"
"Erodium moschatum (L.) L'Hér. [2"
"Erodium malacoides (L.) L'Hér. ["
"Erodium cicutarium (L.) L'Hér. ["
"Erodium botrys (Cav.) Bertol. [2"
"Erigeron canadensis L. [2681]"
"Erigeron bonariensis L. [2680]"
"Erica multiflora L. [2669]"
"Equisetum telmateja Ehrh. [9346]"
"Equisetum ramosissimum Desf. [26"
"Equisetum palustre L. [2647]"
"Equisetum maximum Lam."
"Equisetum limosum L. var. - fluv"
"Epipactis latifolia (L.) All. [9"
"Nephrodium rigidum Desv."
"Lycopodium complanatum L. var. c"
"Eclipta prostrata (L.) L."
"Echium vulgare L. s.l. [2540]"
"Echium plantagineum L. [2537]"
"Echium italicum L."
"Dryopteris filix-mas Schott var."
"Dryopteris affinis (Lowe) Fraser"
"Dictamnus albus L. [2416]"
"Dianthus balbisii Ser. subsp. ba"
"Deutzia scabra Thunb."
"Daucus carota L. s.l. [2317]"
"Coronilla emerus L. s.l. [12871]"
"Aspidium filix mas Swartz"
"Sarothamnus vulgaris Wimm."
"Orchis sambucina L. [10546]"
"Orchis maculata L. [10522]"
"Daphne alpina L. s.l. [2297]"
"Dactylorhiza maculata (L.) Soó s"
"Cymbalaria muralis Gaertn., Mey."
"Cucubalus baccifer L. [2163]"
"Corylus avellana L. [2048]"
"Corrigiola litoralis L. subsp. l"
"Anchusa barrelieri (All.) Vitman"
"Allosorus crispus Roehl."
"Allosorus crispus Bernh."
"Commelina virginica L. [1990]"
"Commelina communis L. [1989]"
"Colchicum lusitanum Brot. [1982]"
"Colchicum autumnale L. [1976]"
"Colchicum alpinum Lam. &amp; DC."
"Colchicum alpinum Lam. & DC. [19"
"Cirsium arvense (L.) Scop. [1915"
"Circaea alpina L. subsp. alpina"
"Cerastium triviale Link"
"Cerastium sp."
"Cerastium campanulatum Viv."
"Cerastium arvense L. s.l. [1777]"
"Cephalanthera rubra (L.) Rich. ["
"Cephalanthera pallens Rich. [885"
"Cephalanthera ensifolia Rich. [8"
"Carex pendula Huds. [1522]"
"Carex macrolepis DC. [1494]"
"Carex hirta L. [1479]"
"Carex grioletii Roem. [1474]"
"Carex flacca Schreb. subsp. flac"
"Carex distans L. [1450]"
"Carex distachya Desf. [1449]"
"Carex digitata L. [1447]"
"Carex caryophyllea Latourr. [143"
"Cardamine hirsuta L. [1361]"
"Psoralea bituminosa L. [10905]"
"Lithospermum arvense L. [14168]"
"Campanula medium L. [1296]"
"Calendula arvensis (Vaill.) L. ["
"Brassica nigra (L.) W.D.J.Koch ["
"Botrychium lunaria (L.) Sw. [106"
"Borago officinalis L. [1061]"
"Blechnum spicant (L.) Roth [1049"
"Phaca alpina L."
"Bellevalia romana (L.) Sweet [97"
"Barlia robertiana (Loisel.) Greu"
"Ballota pseudodictamnus (L.) Ben"
"Athyrium filix-foemina (L.) Roth"
"Astragalus purpureus Lam. [8460]"
"Astragalus monspessulanus L."
"Astragalus hamosus L. [836]"
"Astragalus glycyphyllos L. [835]"
"Asplenium trichomanes L. subsp."
"Asplenium trichomanes L. s.l. [8"
"Asplenium septentrionale (L.) Ho"
"Asplenium ruta-muraria L. s.l. ["
"Asplenium onopteris L. [804]"
"Asplenium filix-foemina Bernh. f"
"Asplenium filix-foemina Bernh."
"Asplenium adiantum-nigrum L. var"
"Gymnogramme leptophylla Desv."
"Gymnogramma leptophylla Desv."
"Grammitis leptophylla Schwartz"
"Asparagus tenuifolius Lam. [756]"
"Asparagus acutifolius L. [749]"
"Asarum europaeum L. [746]"
"Arundo donax L. [744]"
"Arum italicum Mill. [12687]"
"Aristolochia rotunda L. s.l. [67"
"Aristolochia pallida Willd. [668"
"Aristolochia lutea Desf. [666]"
"Aristolochia longa L. [8352]"
"Aristolochia clematitis L. [664]"
"Arisarum vulgare Targ.Tozz. subs"
"Arenaria serpyllifolia L. [12610"
"Arabis collina Ten."
"Anthericum liliago L. [536]"
"Anogramma leptophylla (L.) Link"
"Anemone nemorosa L. [12858]"
"Anemone coronaria L. [495]"
"Amaranthus tuberculatus (Moq. ex"
"Alyssum campestre (L.) L. subsp."
"Althaea cannabina L. [368]"
"Allium vineale L. [353]"
"Allium triquetrum L. [348]"
"Allium sphaerocephalon L. s.l. ["
"Allium roseum L. [333]"
"Allium pendulinum Ten. [326]"
"Allium neapolitanum Cirillo [317"
"Allium longispathum Redouté [130"
"Allium coloratum Spreng. [298]"
"Alisma plantago-aquatica L. [278"
"Alcea rosea L. [181]"
"Ajuga reptans L. [176]"
"Lychnis githago Scop."
"Agave americana L. [131]"
"Acer pseudoplatanus L. [23]"
"Acer opalus Mill. subsp. opalus"
"Acer opalus Mill. s.l. [19]"
